customer_id,email,first_name,last_name,age,gender,annual_income,customer_segment,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
1993,sara72@example.net,David,Scott,34,Other,66294,Mid Value,Single,Bachelor,Suburban,Durhamville,Rhode Island,USA,2024-03-27,2024-04-15,Web,True
1994,lisa32@example.org,Linda,Aguirre,61,Other,53964,Mid Value,Widowed,High School,Suburban,New Julie,Tennessee,USA,2024-11-23,2024-12-09,Email,True
1995,kerrygarcia@example.org,Patricia,Davis,21,Other,28033,Low Value,Married,Bachelor,Urban,Port Bettyberg,Pennsylvania,USA,2024-06-11,2024-06-21,Mobile App,True
1996,qweiss@example.org,Jose,Robinson,51,M,97819,High Value,Married,Some College,Suburban,South Deborahhaven,Wisconsin,USA,2024-07-11,2024-07-26,Web,False
1997,alvarezmatthew@example.com,Luke,Schaefer,36,Other,73216,Mid Value,Widowed,Bachelor,Urban,Sonyamouth,Utah,USA,2024-07-19,2024-08-06,Mobile App,True
1998,dacevedo@example.com,Elizabeth,Walker,28,Other,48550,Low Value,Single,Some College,Urban,Leview,Iowa,USA,2024-04-14,2024-05-09,Mobile App,True
1999,patrickbuckley@example.com,Leslie,Branch,75,F,58816,Mid Value,Single,Some College,Suburban,East Glenn,Virginia,USA,2023-01-15,2023-02-07,Email,False
2000,christopher12@example.com,James,Smith,24,Other,31365,Low Value,Divorced,High School,Rural,South Jack,Florida,USA,2023-10-10,2023-10-19,Mobile App,True
2001,robertskelly@example.com,Luke,Simmons,20,M,20000,Low Value,Divorced,Bachelor,Suburban,Rodriguezbury,Mississippi,USA,2023-04-17,2023-05-08,Mobile App,True
2002,anna35@example.org,Shannon,Jones,27,F,48615,Low Value,Single,Bachelor,Urban,West Kevinland,West Virginia,USA,2024-01-05,2024-01-13,Mobile App,True
2003,ynichols@example.org,Felicia,Benson,75,Other,92146,High Value,Married,Some College,Urban,West Bernardport,Wyoming,USA,2023-03-01,2023-03-22,Email,True
2004,suzannecunningham@example.net,Mark,Mason,30,M,38286,Low Value,Divorced,Some College,Suburban,Port Eduardoside,Montana,USA,2023-04-24,2023-05-10,Mobile App,True
2005,michaellarson@example.com,Jennifer,Ball,18,Other,28837,Low Value,Widowed,Some College,Suburban,Lake Roymouth,Florida,USA,2023-05-19,2023-06-14,Email,False
2006,angela69@example.com,Brandon,Mckenzie,24,Other,34556,Low Value,Single,Master,Suburban,Munozville,North Carolina,USA,2024-12-20,2024-12-20,Mobile App,False
2007,robert21@example.net,Connie,Mills,21,Other,40330,Low Value,Widowed,Some College,Suburban,Tammyfort,Florida,USA,2024-04-10,2024-04-20,Mobile App,True
2008,kellyashley@example.org,Rachel,Miller,39,Other,65517,Mid Value,Married,Bachelor,Rural,New Anthonyside,Massachusetts,USA,2024-07-15,2024-07-27,Mobile App,True
2009,howardronald@example.org,Cathy,Petersen,21,M,28173,Low Value,Widowed,Some College,Urban,Sotofort,Colorado,USA,2024-06-01,2024-06-09,Mobile App,True
2010,johnsonanita@example.net,Aaron,Rodriguez,38,Other,50310,Mid Value,Single,Master,Suburban,West Charles,Illinois,USA,2025-01-17,2025-01-22,Email,True
2011,marshmatthew@example.com,Elizabeth,Hoffman,30,Other,48146,Low Value,Single,Bachelor,Rural,West Micheal,Vermont,USA,2023-06-15,2023-06-28,Email,True
2012,amanda53@example.org,Traci,Johnson,28,Other,60000,Mid Value,Widowed,Master,Suburban,Lake Edward,Delaware,USA,2024-12-17,2024-12-22,Mobile App,True
2013,ihart@example.org,Joe,Strong,60,F,76313,Mid Value,Widowed,Master,Suburban,North Markland,Arkansas,USA,2023-03-23,2023-04-20,Web,True
2014,brandi57@example.org,Susan,Nguyen,34,F,69777,Mid Value,Divorced,Bachelor,Urban,New Paulberg,Massachusetts,USA,2024-08-30,2024-09-04,Web,True
2015,susan38@example.org,Jennifer,Acevedo,31,Other,49513,Low Value,Divorced,Some College,Urban,East Marcia,Alaska,USA,2023-05-12,2023-05-16,Mobile App,True
2016,nmartinez@example.org,Amanda,Gonzalez,35,Other,69889,Mid Value,Single,Bachelor,Urban,Byrdville,Rhode Island,USA,2023-06-08,2023-06-28,Mobile App,True
2017,gonzalezalyssa@example.org,Zachary,Smith,69,F,61321,Mid Value,Married,Some College,Urban,Fletcherbury,South Dakota,USA,2025-01-06,2025-01-07,Web,True
2018,jacktaylor@example.org,Charlene,Stevenson,29,F,52645,Mid Value,Divorced,Bachelor,Urban,Shirleystad,West Virginia,USA,2023-04-20,2023-05-20,Email,True
2019,kenneth68@example.com,Joshua,Sherman,31,F,48911,Low Value,Single,Some College,Urban,Haydenside,New Hampshire,USA,2023-05-22,2023-05-29,Mobile App,False
2020,mboyle@example.com,Amanda,Espinoza,21,M,32610,Low Value,Divorced,High School,Urban,East Kylehaven,California,USA,2023-07-09,2023-07-16,Web,True
2021,geoffrey12@example.com,Jenny,Williams,33,M,60246,Mid Value,Married,Master,Urban,North Nicholaston,Alabama,USA,2024-09-23,2024-10-21,Web,True
2022,pearsonnathan@example.org,Amanda,Ayala,35,Other,83035,High Value,Widowed,Bachelor,Suburban,South Zachary,Maine,USA,2024-02-14,2024-03-04,Web,True
2023,tammydaniels@example.net,Virginia,Pratt,71,Other,81639,High Value,Divorced,Bachelor,Urban,Briannaton,California,USA,2024-03-22,2024-03-24,Web,False
2024,proberts@example.net,Anthony,Henderson,32,F,44044,Low Value,Widowed,Some College,Urban,Sanchezhaven,North Dakota,USA,2024-09-29,2024-10-04,Mobile App,True
2025,hernandezevan@example.com,Jose,Schneider,47,F,105027,High Value,Single,Some College,Urban,Caseyview,Montana,USA,2023-02-11,2023-03-12,Mobile App,True
2026,rmitchell@example.net,Tracy,Tapia,72,M,65658,Mid Value,Married,Some College,Suburban,Bakerchester,Mississippi,USA,2024-10-12,2024-10-13,Email,False
2027,reyesbrian@example.com,Benjamin,Bryant,25,M,27612,Low Value,Divorced,Bachelor,Rural,Stevensonmouth,Alabama,USA,2023-05-26,2023-06-24,Web,True
2028,xjohnson@example.com,Christopher,Stokes,31,F,42751,Low Value,Married,Bachelor,Urban,Trevormouth,Indiana,USA,2023-03-29,2023-04-04,Web,True
2029,dmccormick@example.net,Anthony,Ferguson,59,F,48147,Low Value,Divorced,Some College,Urban,North Anne,Washington,USA,2024-11-11,2024-12-02,Email,True
2030,alex07@example.com,Joseph,Mccall,75,Other,78983,Mid Value,Divorced,Some College,Suburban,Albertstad,Michigan,USA,2024-06-23,2024-07-21,Mobile App,False
2031,barnettdevon@example.org,Susan,Dominguez,23,M,21055,Low Value,Married,Some College,Rural,Cynthiahaven,Maryland,USA,2024-08-19,2024-09-03,Mobile App,True
2032,simmonsanne@example.com,Kelly,Carter,39,M,57715,Mid Value,Divorced,High School,Urban,Edwardsfurt,Oregon,USA,2024-02-17,2024-02-27,Mobile App,True
2033,bushbrandon@example.net,Suzanne,Hicks,37,M,50000,Low Value,Divorced,Bachelor,Suburban,Byrdfurt,Florida,USA,2024-04-01,2024-04-15,Email,True
2034,deanna40@example.com,Sarah,Rodriguez,33,Other,69139,Mid Value,Single,Bachelor,Urban,Lake Kellyburgh,Alabama,USA,2024-04-15,2024-04-17,Web,True
2035,christinecollins@example.org,Elizabeth,Lee,56,M,87745,High Value,Widowed,Bachelor,Suburban,Lake Alison,Louisiana,USA,2023-03-03,2023-03-29,Mobile App,True
2036,hannah38@example.com,Jamie,Yates,37,M,66733,Mid Value,Widowed,Some College,Urban,Kennethstad,Kentucky,USA,2024-09-14,2024-09-26,Mobile App,True
2037,dnelson@example.com,Jessica,Greene,22,M,25983,Low Value,Single,Some College,Urban,Joseberg,Mississippi,USA,2024-04-14,2024-05-01,Email,True
2038,jamesgoodman@example.net,Christine,Craig,30,F,40173,Low Value,Widowed,Some College,Suburban,Leemouth,Montana,USA,2023-08-14,2023-08-28,Mobile App,True
2039,loveteresa@example.org,Katherine,Nguyen,30,Other,50402,Mid Value,Married,Bachelor,Urban,Blakefort,Oklahoma,USA,2023-08-29,2023-09-18,Mobile App,True
2040,masonphilip@example.net,Thomas,Cook,19,M,29059,Low Value,Divorced,Some College,Suburban,Susanside,Georgia,USA,2023-05-04,2023-05-12,Web,True
2041,danielstuart@example.org,Victoria,Li,68,Other,76849,Mid Value,Widowed,Some College,Urban,Karenmouth,Texas,USA,2023-01-31,2023-02-19,Web,True
2042,vernon04@example.net,Jake,Holmes,25,F,26967,Low Value,Married,Bachelor,Suburban,Scottland,South Dakota,USA,2024-01-18,2024-01-18,Web,True
2043,copelandlaura@example.org,Joseph,Bell,21,M,33631,Low Value,Divorced,High School,Rural,Barretttown,Washington,USA,2024-04-27,2024-05-15,Mobile App,True
2044,prandall@example.com,Christopher,Schultz,38,F,83032,High Value,Divorced,Bachelor,Suburban,West Amandamouth,Nevada,USA,2024-01-11,2024-02-05,Mobile App,True
2045,john81@example.com,Juan,Gill,38,Other,75861,Mid Value,Divorced,Master,Urban,New Davidchester,Nebraska,USA,2024-10-11,2024-10-24,Web,True
2046,anthonyramirez@example.org,Carl,Miller,69,M,66829,Mid Value,Widowed,Some College,Urban,Victoriabury,Montana,USA,2023-10-04,2023-10-13,Email,True
2047,david04@example.org,Lori,Barnes,45,F,93857,High Value,Divorced,High School,Urban,Williamshaven,Alaska,USA,2023-01-04,2023-02-01,Mobile App,True
2048,kenneth33@example.net,Vicki,Frye,20,M,30995,Low Value,Divorced,Some College,Urban,North Margaretchester,Pennsylvania,USA,2024-12-04,2024-12-20,Mobile App,True
2049,pattersonjessica@example.com,Diane,Barber,24,M,32549,Low Value,Married,Some College,Urban,Johnsonbury,California,USA,2023-02-04,2023-02-09,Mobile App,True
2050,georgesteven@example.com,Patricia,Mccormick,51,M,85115,High Value,Divorced,Some College,Suburban,East Sharon,Montana,USA,2023-07-03,2023-07-26,Web,False
2051,woodsandra@example.com,Victoria,Boyd,42,Other,87534,High Value,Divorced,Some College,Suburban,Susanmouth,Hawaii,USA,2023-04-27,2023-05-26,Email,True
2052,ricardopittman@example.com,Sean,Adams,31,M,48825,Low Value,Single,Some College,Urban,South Melindaport,Alabama,USA,2023-09-28,2023-10-26,Mobile App,True
2053,ojuarez@example.net,Matthew,Jimenez,46,F,75099,Mid Value,Single,High School,Suburban,Port Christophershire,New Mexico,USA,2023-02-04,2023-03-06,Web,True
2054,cookalexander@example.org,Mike,Bell,20,F,26150,Low Value,Single,High School,Urban,West Frank,New Hampshire,USA,2024-04-22,2024-05-11,Web,True
2055,whuynh@example.com,Christian,Watson,35,F,56114,Mid Value,Married,Master,Urban,South Moniqueview,Alaska,USA,2024-03-16,2024-03-18,Mobile App,True
2056,sgreen@example.net,Heather,Jones,47,F,65995,Mid Value,Married,Some College,Urban,Holtbury,Iowa,USA,2023-02-17,2023-02-19,Mobile App,True
2057,jamesnewton@example.com,Jose,Herrera,25,Other,24891,Low Value,Divorced,Some College,Urban,Lake Lori,Vermont,USA,2023-09-17,2023-10-16,Mobile App,True
2058,cwhitney@example.net,Kelly,Brown,24,M,33496,Low Value,Single,Some College,Urban,Lake Richard,Pennsylvania,USA,2024-02-12,2024-02-27,Mobile App,True
2059,gjohnston@example.net,Sean,Franklin,72,Other,60224,Mid Value,Single,Bachelor,Suburban,Andrewport,South Dakota,USA,2024-05-29,2024-06-01,Email,True
2060,joseph32@example.com,Amanda,Burch,42,M,97704,High Value,Married,Bachelor,Urban,Kimberlybury,Mississippi,USA,2023-06-04,2023-06-15,Email,True
2061,wangdanielle@example.org,Christina,Greene,21,M,32716,Low Value,Widowed,Some College,Urban,South Megan,Utah,USA,2024-06-20,2024-07-10,Mobile App,True
2062,lwest@example.org,Robert,Woods,22,M,20196,Low Value,Divorced,Some College,Suburban,South Timothyside,Iowa,USA,2024-02-24,2024-03-22,Mobile App,True
2063,caitlynroberts@example.net,James,Larson,62,Other,81505,High Value,Divorced,Some College,Urban,New John,Utah,USA,2023-11-29,2023-12-03,Email,True
2064,lwilliams@example.org,Courtney,Houston,31,Other,52567,Mid Value,Widowed,Bachelor,Suburban,Hurleyfort,South Carolina,USA,2023-11-01,2023-11-03,Mobile App,True
2065,peterpope@example.net,David,Fisher,33,Other,60061,Mid Value,Widowed,Some College,Suburban,Andersonland,North Carolina,USA,2023-06-02,2023-06-23,Mobile App,True
2066,ibridges@example.net,Joseph,Campos,38,M,74201,Mid Value,Widowed,Some College,Urban,Gillton,Missouri,USA,2023-09-29,2023-10-13,Web,True
2067,bcox@example.org,Jose,Morris,24,F,27146,Low Value,Widowed,Some College,Rural,South Teresaview,Kentucky,USA,2023-07-30,2023-08-23,Mobile App,True
2068,thomas84@example.org,Kevin,Payne,25,F,33110,Low Value,Divorced,Bachelor,Rural,Coreyfurt,Vermont,USA,2024-11-14,2024-12-09,Mobile App,True
2069,ipace@example.org,Edward,Watts,32,Other,39596,Low Value,Single,Master,Urban,Lisaview,Alabama,USA,2024-08-22,2024-09-20,Mobile App,True
2070,morgan38@example.net,Larry,Myers,48,M,63103,Mid Value,Single,High School,Urban,North Alexisville,Alabama,USA,2024-09-11,2024-09-13,Web,True
2071,michael27@example.org,Laura,White,34,M,66171,Mid Value,Single,Some College,Suburban,East Joshua,Utah,USA,2024-04-10,2024-04-22,Mobile App,True
2072,shelleylogan@example.org,Deborah,Montoya,61,M,70798,Mid Value,Divorced,High School,Suburban,New Natalie,North Dakota,USA,2023-12-23,2023-12-25,Mobile App,True
2073,ericawilson@example.net,Noah,Patel,32,F,45014,Low Value,Widowed,Bachelor,Rural,West Marioton,Wyoming,USA,2024-02-19,2024-02-24,Mobile App,True
2074,zpatel@example.net,Thomas,Shepherd,28,F,40099,Low Value,Widowed,Bachelor,Rural,East Marissa,Tennessee,USA,2023-08-30,2023-08-30,Web,True
2075,lisamiller@example.net,Victor,Hall,36,M,66001,Mid Value,Widowed,Master,Urban,West Tiffany,Missouri,USA,2025-01-20,2025-01-28,Web,True
2076,danielle87@example.net,Christopher,Griffin,60,F,76202,Mid Value,Widowed,Some College,Suburban,Brandonland,Oklahoma,USA,2024-02-03,2024-02-15,Mobile App,True
2077,bobbylopez@example.net,Aaron,Moore,18,M,32219,Low Value,Single,Some College,Urban,Elliotthaven,Arizona,USA,2023-02-22,2023-02-27,Mobile App,True
2078,dtran@example.com,Justin,Baker,38,F,71825,Mid Value,Widowed,High School,Urban,East Andrew,Connecticut,USA,2023-01-17,2023-02-13,Web,False
2079,christopher88@example.com,Scott,Miller,18,M,28311,Low Value,Single,Some College,Urban,Barberside,Kentucky,USA,2023-09-29,2023-10-05,Web,True
2080,nhuber@example.com,Crystal,Gill,32,Other,54823,Mid Value,Married,Some College,Suburban,East Eric,Ohio,USA,2023-06-29,2023-07-20,Mobile App,True
2081,jonathanstewart@example.org,Renee,Turner,49,Other,72357,Mid Value,Married,Master,Urban,Lake Jocelyn,Wisconsin,USA,2024-03-02,2024-03-21,Mobile App,True
2082,williamwilliams@example.org,Julie,Lynch,48,M,97313,High Value,Married,Master,Suburban,Helenmouth,Connecticut,USA,2024-06-07,2024-07-01,Email,True
2083,lowechristina@example.org,Gary,Knight,46,F,107728,High Value,Single,Bachelor,Suburban,Jonesport,Georgia,USA,2024-09-23,2024-10-13,Email,True
2084,varcher@example.org,Nathan,Wright,26,Other,50505,Mid Value,Single,Bachelor,Urban,Oliverland,New Jersey,USA,2023-02-01,2023-02-09,Web,False
2085,klinesteven@example.net,Daniel,Delgado,29,F,46234,Low Value,Married,Bachelor,Urban,Jacksonland,New Jersey,USA,2023-11-06,2023-11-11,Email,True
2086,omartinez@example.org,Madison,Carrillo,35,Other,64717,Mid Value,Widowed,Bachelor,Urban,Laurashire,Florida,USA,2024-12-21,2024-12-26,Mobile App,True
2087,patricia07@example.net,Jeremy,Mcfarland,23,F,38975,Low Value,Married,Master,Urban,West Shelia,Vermont,USA,2023-04-09,2023-05-03,Mobile App,True
2088,wgallegos@example.com,Joseph,Blevins,40,F,55770,Mid Value,Single,Some College,Urban,Jessehaven,Maryland,USA,2024-02-09,2024-02-22,Web,False
2089,dukejessica@example.net,Rachel,Salazar,32,M,41436,Low Value,Married,Master,Suburban,Lorettafurt,Massachusetts,USA,2023-04-19,2023-05-07,Web,True
2090,smithchase@example.org,Tina,Jenkins,41,M,84036,High Value,Widowed,Master,Rural,West Kathrynport,Michigan,USA,2023-11-28,2023-12-10,Email,True
2091,christianblair@example.net,Hannah,Jones,72,M,89517,High Value,Single,High School,Suburban,Teresaside,Connecticut,USA,2023-08-06,2023-08-20,Web,True
2092,vgardner@example.org,Steve,Bailey,44,F,95696,High Value,Divorced,Bachelor,Urban,Port Tracy,Minnesota,USA,2024-02-14,2024-03-12,Mobile App,False
2093,gclements@example.net,Justin,Thomas,27,M,41449,Low Value,Widowed,Some College,Suburban,South Michelle,Colorado,USA,2023-12-15,2023-12-29,Web,True
2094,hinesbrian@example.com,Robert,Cooper,68,Other,68233,Mid Value,Widowed,Some College,Suburban,New Holly,Kentucky,USA,2023-03-19,2023-04-14,Email,True
2095,trevor63@example.com,Anthony,Hernandez,26,Other,43660,Low Value,Divorced,Bachelor,Urban,New Angela,New York,USA,2023-11-10,2023-12-01,Mobile App,True
2096,danielhuynh@example.com,Brandon,Contreras,29,F,43063,Low Value,Married,Bachelor,Suburban,South Anna,Wyoming,USA,2024-11-27,2024-12-06,Mobile App,True
2097,hilltodd@example.com,Lance,Johnson,61,Other,85959,High Value,Divorced,Some College,Urban,Lindseyshire,New York,USA,2023-10-06,2023-10-10,Web,True
2098,alexandra85@example.org,Patricia,Hawkins,20,Other,23926,Low Value,Widowed,Bachelor,Urban,Mccormickton,Maryland,USA,2025-01-03,2025-01-09,Web,True
2099,dana76@example.com,Sabrina,Sanchez,18,F,42554,Low Value,Single,Master,Urban,Angelaborough,Texas,USA,2024-04-09,2024-04-10,Mobile App,True
2100,qlove@example.net,Nicole,Chang,38,Other,78282,Mid Value,Married,Bachelor,Suburban,Tylerville,Georgia,USA,2024-06-02,2024-06-09,Mobile App,True
2101,hartbrian@example.org,Jessica,Oconnell,22,F,39317,Low Value,Widowed,Some College,Suburban,North Monicamouth,New York,USA,2023-08-11,2023-09-03,Mobile App,True
2102,williambrown@example.net,Daniel,Finley,50,Other,83055,High Value,Single,Master,Urban,Newtonberg,Arizona,USA,2023-03-21,2023-04-18,Web,True
2103,hlyons@example.org,Troy,Andrews,32,Other,46562,Low Value,Divorced,Some College,Urban,Saundersshire,Virginia,USA,2023-03-29,2023-04-25,Mobile App,True
2104,mary44@example.org,Kenneth,Perkins,64,F,52794,Mid Value,Divorced,Master,Suburban,New Saraland,Delaware,USA,2023-06-20,2023-06-23,Email,True
2105,thompsonmichael@example.com,Christina,Reeves,30,Other,44220,Low Value,Married,Master,Suburban,West Emilyville,Massachusetts,USA,2024-02-12,2024-03-01,Mobile App,True
2106,frussell@example.org,Jacob,Miller,37,F,74936,Mid Value,Divorced,Some College,Suburban,North Carlos,Kentucky,USA,2024-06-08,2024-06-22,Mobile App,True
2107,timothyhouston@example.com,Joseph,Carey,34,F,82960,High Value,Married,Bachelor,Suburban,West Heather,Ohio,USA,2023-03-29,2023-04-09,Web,True
2108,jason16@example.com,Nicholas,Cooper,36,F,58928,Mid Value,Single,Some College,Urban,North Gabriellestad,Virginia,USA,2024-03-04,2024-03-10,Mobile App,True
2109,arthurmiller@example.com,John,Lopez,39,F,66344,Mid Value,Single,Some College,Urban,Longberg,Indiana,USA,2023-10-25,2023-11-07,Web,True
2110,calvinzamora@example.net,Tina,Fitzgerald,51,Other,87730,High Value,Married,Some College,Urban,Powersville,North Dakota,USA,2024-05-10,2024-05-22,Web,True
2111,fdavis@example.net,Robert,Flowers,22,M,23776,Low Value,Single,Some College,Urban,East Lisachester,South Carolina,USA,2024-01-19,2024-01-24,Web,True
2112,lee96@example.org,Angela,Klein,50,M,98870,High Value,Widowed,Master,Suburban,Lindaport,New York,USA,2024-04-06,2024-04-20,Web,True
2113,oreed@example.org,Brandy,Lee,65,Other,62545,Mid Value,Single,High School,Urban,Sherrystad,Iowa,USA,2023-03-08,2023-03-28,Web,True
2114,smithcharles@example.com,Patricia,Harper,31,Other,46278,Low Value,Divorced,Bachelor,Suburban,Lake Randallmouth,Nevada,USA,2024-01-30,2024-02-14,Email,True
2115,sandovalarthur@example.com,Sarah,Martinez,19,M,29675,Low Value,Widowed,Bachelor,Urban,Jessicatown,Montana,USA,2023-09-10,2023-09-20,Mobile App,True
2116,campbellsophia@example.com,Chelsea,Lawrence,24,Other,27566,Low Value,Divorced,Bachelor,Urban,Bakerburgh,Michigan,USA,2023-08-28,2023-08-29,Mobile App,True
2117,nicolephillips@example.net,Jeremy,Reese,61,F,72403,Mid Value,Single,Bachelor,Suburban,Lake Christineside,North Dakota,USA,2024-03-26,2024-04-13,Web,True
2118,kjohnson@example.com,Natalie,Morgan,28,M,46152,Low Value,Widowed,Master,Suburban,Longton,Kansas,USA,2024-02-06,2024-02-27,Web,True
2119,uatkins@example.org,Sherry,Leblanc,28,M,45175,Low Value,Single,Bachelor,Urban,East Samanthaside,West Virginia,USA,2023-07-10,2023-08-09,Web,True
2120,bakersara@example.com,Sharon,Webster,39,M,62715,Mid Value,Divorced,Bachelor,Urban,North Kevinborough,Illinois,USA,2023-11-13,2023-11-30,Email,True
2121,znorris@example.org,Amber,Reese,44,M,94792,High Value,Divorced,Master,Suburban,Dickersonhaven,Rhode Island,USA,2024-02-24,2024-03-11,Email,True
2122,nbryant@example.net,Maria,Lowe,45,M,114804,High Value,Widowed,High School,Suburban,North Joshua,Alabama,USA,2023-10-04,2023-10-26,Web,True
2123,lawsonchristopher@example.com,Mathew,Campbell,27,F,48374,Low Value,Divorced,Bachelor,Urban,New Timothy,Colorado,USA,2023-04-29,2023-05-26,Mobile App,True
